"year","variable","experiment","ensemble","model","units","value"
1983,"gpp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",551967102833.657
1983,"gpp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",723591131012.195
1983,"gpp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",774293936091.965
1983,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",620431248221.718
1983,"gpp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",720581279459.194
1983,"gpp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",942060769601.781
1983,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",713294319503.117
1983,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",892568690005.88
1983,"gpp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",544595823704.008
1983,"gpp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",770335543748.468
1983,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",637040743146.867
1983,"gpp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",705820668688.277
1983,"gpp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",928451036751.379
1983,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",707645363567.716
1983,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",893054283326.183
1983,"gpp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",564236701728.278
1983,"gpp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",769321184881.878
1983,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",632331338488.764
1983,"gpp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",712536378876.249
1983,"gpp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",928446465871.763
1983,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",733689683680.483
1983,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",893568034246.323
1983,"gpp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",560670519359.025
1983,"gpp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",755735337822.786
1983,"gpp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",709794358268.375
1983,"gpp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",933090246378.327
1983,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",721677575104.625
1983,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",885675116817.335
